,url,cast,crew,Production Budget:,Opening Weekend:,Legs:,Domestic Share:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Franchise:,Domestic Releases:,Video Release:,MPAA Rating:,Keywords:,Production/Financing Companies:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
336,https://www.the-numbers.com/movie/Suburra,[],"[['Stefano Solima', 'Director']]",,,,,,,"October 14th, 2015 (Wide) (Italy)
December 9th, 2015 (Wide) (Belgium)
March 3rd, 2016 (Wide) (Czech Republic)
March 18th, 2016 (Wide) (Finland)
April 21st, 2016 (Wide) (Portugal)
... Show all releases
",135 minutes,Create your own comparison chart…,Based on Fiction Book/Short Story,Thriller/Suspense,Live Action,Contemporary Fiction,"France, Italy",Italian,,,,Not Rated,,,n/a,"$5,055,019","$5,055,019",,,
337,https://www.the-numbers.com/movie/Lobster-The,"['Jessica Barden', 'Olivia Colman', 'Ashley Jensen', 'Ariane Labed', 'Angeliki Papoulia', 'John C. Reilly', 'Lea Seydoux', 'Michael Smiley', 'Ben Whishaw', 'Colin Farrell', 'Rachel Weisz']","[['Yorgos Lanthimos', 'Director'], ['Yorgos Lanthimos', 'Screenwriter'], ['Ed Guiney', 'Producer'], ['Lee Magiday', 'Producer'], ['Ceci Dempsey', 'Producer'], ['Yorgos Lanthimos', 'Producer'], ['Andrew Lowe', 'Executive Producer'], ['Tessa Ross', 'Executive Producer'], ['Christos V. Konstantakopoulos', 'Co-Producer'], ['Leontine Petit', 'Co-Producer'], ['Carole Scotta', 'Co-Producer'], ['Joost de Vries', 'Co-Producer'], ['Derk-Jan Warrink', 'Co-Producer'], ['Jacqueline Abrahams', 'Production Designer'], ['Yorgos Mavropsaridis', 'Editor'], ['Thimios Bakatakis', 'Director of Photography'], ['Sharon Doyle', 'Make up'], ['Eileen Buggy', 'Hairstylist'], ['Sarah Blenkinsop', 'Costume Designer'], ['Johnnie Burn', 'Sound Designer'], ['Cait Collins', 'Line Producer'], ['Jina Jay', 'Casting Director']]","$4,500,000 (worldwide box office is 4.0 times production budget)","$50,003 (0.5% of total gross)",6.30 (domestic box office/biggest weekend),51.0% (domestic box office/worldwide),"7 opening theaters/563 max. theaters, 4.3 weeks average run per theater","$11,109,949","October 15th, 2015 (Wide) (Italy)
October 16th, 2015 (Wide) (United Kingdom)
October 22nd, 2015 (Wide) (Greece)
October 23rd, 2015 (Wide) (Australia)
October 28th, 2015 (Wide) (Belgium)
... Show all releases
",119 minutes,vs. Swiss Army ManCreate your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Fantasy,"France, Greece, Ireland, Netherlands, United Kingdom",English,,"March 25th, 2016 (Limited) by Mongrel Media (Canada)
May 13th, 2016 (Limited) by A24","August 2nd, 2016 by Lionsgate Home Entertainment","R for sexual content including dialogue, and some violence.(Rating bulletin 2405 (Cert #50196), 12/23/2015)","Tortured for Information, Transferring Consciousness, Dystopia, Suicide, Animal Abuse, Voiceover/Narration, Self Harm, Restaurants","Bord Scannan na hEireann, Irish Film Board, The Netherlands Film Fund, Greek Film Center, BFI, Protagonist Pictures, Canal Plus, Cine Plus, Aide aux Cinemas du Monde, Centre National du Cinema et de L Image Animee, Ministre des Affaires Etrangeres, Institut Francais, Element Pictures, Scarlet Films, Faliro House Productions, Haut et Court, Lemming Film, Limp, A24","$9,196,278","$8,823,556","$18,019,834","$358,129","$248,568","$606,697"
338,https://www.the-numbers.com/movie/Deo-Pon-(South-Korea)-(2015),[],"[['Kim Bong-Joo', 'Director']]",,,,,,,"October 16th, 2015 (Wide) (South Korea)
",115 minutes,Create your own comparison chart…,,Action,,,Republic of Korea,,,,,,,,n/a,"$10,510,802","$10,510,802",,,
339,https://www.the-numbers.com/movie/Room-(2015),"['Joan Allen', 'Sean Bridgers', 'William H. Macy', 'Brie Larson', 'Jacob Tremblay']","[['Lenny Abrahamson', 'Director'], ['Emma Donoghue', 'Screenwriter'], ['Ed Guiney', 'Producer'], ['David Gross', 'Producer'], ['Andrew Lowe', 'Executive Producer'], ['Emma Donoghue', 'Executive Producer'], ['Jesse Shapira', 'Executive Producer'], ['Jeff Arkuss', 'Executive Producer'], ['David Kosse', 'Executive Producer'], ['Rose Garnet', 'Executive Producer'], ['Tessa Ross', 'Executive Producer'], ['Emma Donoghue', 'Story Creator'], ['Danny Cohen', 'Director of Photography'], ['Ethan Tobman', 'Production Designer'], ['Nathan Nugent', 'Editor'], ['Stephen Rennicks', 'Composer'], ['Lea Carlson', 'Costume Designer'], ['Fiona Weir', 'Casting Director'], ['Robin D. Cook', 'Casting Director']]","$13,000,000 (worldwide box office is 2.8 times production budget)","$118,298 (0.8% of total gross)",10.99 (domestic box office/biggest weekend),40.4% (domestic box office/worldwide),"4 opening theaters/862 max. theaters, 7.1 weeks average run per theater","$17,888,895","December 24th, 2015 (Wide) (United Arab Emirates)
January 14th, 2016 (Wide) (Singapore)
January 15th, 2016 (Wide) (United Kingdom)
January 21st, 2016 (Wide) (Argentina)
January 21st, 2016 (Wide) (Peru)
... Show all releases
",113 minutes,"Best Picture Oscar Nominees, 2016vs. BrooklynCreate your own comparison chart…",Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,"Canada, Ireland, United Kingdom, United States",English,,"October 16th, 2015 (Limited) by A24","March 1st, 2016 by Lionsgate Home Entertainment",R,"2016 Oscars Best Picture Nominee, Kidnap, Escape, Single Parent, Voiceover/Narration, Sex Crimes, Suicide Attempt, Faked Death, Dysfunctional Family, Trapped, Family Drama","Element Pictures, No Trace Camping, Duperele Films, Telefilm Canada, Film4, Bord Scannan na hEireann, Irish Film Board, Ontario Media Development Corporation","$14,677,674","$21,639,053","$36,316,727","$1,516,152","$1,133,051","$2,649,203"
340,https://www.the-numbers.com/movie/Tri-bogatyrya-Khod-konem-(Russia)-(2015),[],"[['Konstantin Feoktistov', 'Director']]",,,,,,,"October 16th, 2015 (Wide) (Russia (CIS))
",74 minutes,Create your own comparison chart…,Original Screenplay,Adventure,Digital Animation,Kids Fiction,Russian Federation,,,,,,,,n/a,"$15,687,885","$15,687,885",,,
341,https://www.the-numbers.com/movie/Truth-(2015),"['Topher Grace', 'Elisabeth Moss', 'Bruce Greenwood', 'Stacy Keach', 'Dennis Quaid', 'Cate Blanchett', 'Robert Redford']","[['James Vanderbilt', 'Director'], ['Mary Maples', ""Based on the Book 'Truth and Duty: The Press, The President, and the Privilege of Power' By""], ['James Vanderbilt', 'Screenwriter'], ['James Vanderbilt', 'Producer'], ['Bradley J. Fischer', 'Producer'], ['William Sherak', 'Producer'], ['Brett Ratner', 'Producer'], ['Doug Mankoff', 'Producer'], ['Andrew Spaulding*', 'Producer'], ['James Packer', 'Executive Producer'], ['Steven Silver', 'Executive Producer'], ['Neil Tabatznik', 'Executive Producer'], ['Mikkel Bondesen', 'Executive Producer'], ['Antonia Barnard', 'Executive Producer'], ['Mandy Walker', 'Director of Photography'], ['Fiona Crombie', 'Production Designer'], ['Richard Francis-Bruce', 'Editor'], ['Brian Tyler', 'Composer'], ['Amanda Neale', 'Costume Designer'], ['John Papsidera', 'Casting Director'], ['Nikki Barrett', 'Casting Director']]","$9,600,000 (worldwide box office is 0.7 times production budget)","$66,232 (2.6% of total gross)",2.90 (domestic box office/biggest weekend),37.1% (domestic box office/worldwide),"6 opening theaters/1,122 max. theaters, 1.8 weeks average run per theater","$3,150,142","October 30th, 2015 (Wide) (Spain)
November 6th, 2015 (Wide) (Turkey)
November 19th, 2015 (Wide) (Denmark)
November 20th, 2015 (Wide) (Finland)
December 4th, 2015 (Wide) (Australia)
... Show all releases
",125 minutes,vs. An Inconvenient TruthCreate your own comparison chart…,Based on Factual Book/Article,Thriller/Suspense,Live Action,Dramatization,United States,English,,"October 16th, 2015 (Limited) by Sony Pictures Classics","February 2nd, 2016 by Sony Pictures Home Entertainment","R for language and a brief nude photo.(Rating bulletin 2391, 9/16/2015)","Investigative Journalist, TV Industry, TV News, Political, 2000s, Fired","Rat Pack, Echo Lake Entertainment, Blue Lake Media Fund, Mythology Entertainment, Dirty Films","$2,541,854","$4,300,726","$6,842,580","$174,153","$203,098","$377,251"
342,https://www.the-numbers.com/movie/Woodlawn-(2015),"['Sean Astin', 'Nic Bishop', 'Sherri Shepherd', 'Jon Voight', 'Caleb Castille']","[['The Erwin Brothers*', 'Director'], ['The Erwin Brothers*', 'Director'], ['Quinton Peeples', 'Screenwriter'], ['Jon Erwin', 'Screenwriter'], ['Kevin Downes', 'Producer'], ['Daryl Lefever', 'Producer'], ['Jon Erwin', 'Executive Producer'], ['Andrew Erwin', 'Executive Producer'], ['Kevin Downes', 'Executive Producer'], ['Michael Catt', 'Executive Producer'], ['Kristopher S. Kimlin', 'Director of Photography'], ['Jay Hinkle', 'Production Designer'], ['Brent McCorkle', 'Editor'], ['Andrew Erwin', 'Editor'], ['Paul Mills', 'Composer'], ['Anna Redmon', 'Costume Designer'], ['Elizabeth Barnes', 'Casting Director']]","$13,000,000 (worldwide box office is 1.1 times production budget)","$4,002,226 (27.8% of total gross)",3.60 (domestic box office/biggest weekend),99.9% (domestic box office/worldwide),"1,553 opening theaters/1,553 max. theaters, 4.3 weeks average run per theater","$17,842,779","July 1st, 2016 (Wide) (South Africa)
",123 minutes,vs. The Birth of a NationCreate your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,United States,English,,"October 16th, 2015 (Wide) by Pure Flix Entertainment","January 19th, 2016 by Universal Home Entertainment","PG for sexual content, language throughout, some violence and drug use.(Rating bulletin 2387, 7/17/2015)","Faith-Based Film, High School Sports, Football, Christians, African Americans, Bigotry, 1970s, Sports Drama","Pure Flix, Provident Films, Erwin Brothers Entertainment","$14,394,097","$9,794","$14,403,891","$9,295,942","$1,696,955","$10,992,897"
343,https://www.the-numbers.com/movie/Zhi-Shao-Hai-You-Ni-(China)-(2015),[],"[['Meng Tian', 'Director']]",,,,,,,"October 17th, 2015 (Wide) (China)
",90 minutes,Create your own comparison chart…,Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$7,150,000","$7,150,000",,,
344,https://www.the-numbers.com/movie/Last-Witch-Hunter-The,"['Elijah Wood', 'Rose Leslie', 'Julie Engelbrecht', 'Michael Caine', 'Vin Diesel']","[['Breck Eisner', 'Director'], ['Cory Goodman', 'Screenwriter'], ['Burk Sharpless', 'Screenwriter'], ['Matt Sazama', 'Screenwriter'], ['Mark Canton', 'Producer'], ['Vin Diesel', 'Producer'], ['Bernie Goldmann', 'Producer'], ['Samantha Vincent', 'Executive Producer'], ['Adam Goldworm', 'Executive Producer'], ['Ric Kidney', 'Executive Producer'], ['Dean Semler', 'Director of Photography'], ['Julie Berghoff', 'Production Designer'], ['Dean Zimmerman', 'Editor'], ['Chris Lebenzon', 'Editor'], ['Luca Mosca', 'Costume Designer'], ['Steve Jablonsky', 'Composer'], ['John Papsidera', 'Casting Director']]","$80,000,000 (worldwide box office is 1.6 times production budget)","$10,812,861 (39.5% of total gross)",2.53 (domestic box office/biggest weekend),20.9% (domestic box office/worldwide),"3,082 opening theaters/3,082 max. theaters, 3.6 weeks average run per theater","$33,925,507","October 21st, 2015 (Wide) (Belgium)
October 21st, 2015 (Wide) (Philippines)
October 21st, 2015 (Wide) (Taiwan)
October 22nd, 2015 (Wide) (Austria)
October 22nd, 2015 (Wide) (Bolivia)
... Show all releases
",98 minutes,vs. Dracula UntoldCreate your own comparison chart…,Original Screenplay,Action,Live Action,Fantasy,United States,English,,"October 23rd, 2015 (Wide) by Lionsgate","January 12th, 2016 by Lionsgate Home Entertainment","PG-13 for sequences of fantasy violence and frightening images.(Rating bulletin 2389, 9/2/2015)","Witches, Set in New York City, Good vs. Evil, Epidemic, Secret Magic, Hallucinations, Surprise Twist, Bubonic Plague / Black Death, Death of a Spouse or Fiancée / Fiancé, Death of a Son or Daughter, Prologue, Revenge, Non-Chronological, Faulty Memory, Femme Fatale, Double-Crossed, Monster, Supernatural, Action Adventure","Marc Canton, One Race Films, Goldmann Pictures, Summit Entertainment","$27,367,660","$103,451,252","$130,818,912","$10,965,916","$7,964,979","$18,930,895"
345,https://www.the-numbers.com/movie/Paranormal-Activity-The-Ghost-Dimension,[],"[['Gregory Plotkin', 'Director'], ['Jason Harry Pagan', 'Screenwriter'], ['Andrew Deutschman', 'Screenwriter'], ['Adam Robitel', 'Screenwriter'], ['Gavin Heffernan', 'Screenwriter'], ['Brantley Aufill', 'Story by'], ['Jason Harry Pagan', 'Story by'], ['Andrew Deutschman', 'Story by'], ['Oren Peli', ""Based on the Film 'Paranormal Activity' by""], ['Jason Blum', 'Producer'], ['Oren Peli', 'Producer'], ['Steven Schneider', 'Executive Producer'], ['Michel Aller', 'Editor']]","$10,000,000 (worldwide box office is 7.8 times production budget)","$8,070,493 (44.1% of total gross)",2.27 (domestic box office/biggest weekend),23.5% (domestic box office/worldwide),"1,656 opening theaters/1,656 max. theaters, 3.3 weeks average run per theater","$22,681,485","October 21st, 2015 (Wide) (France)
October 21st, 2015 (Wide) (Philippines)
October 22nd, 2015 (Wide), released as Paranormal Activity: Ghost Dimension (Australia)
October 22nd, 2015 (Wide) (Austria)
October 22nd, 2015 (Wide) (Brazil)
... Show all releases
",88 minutes,vs. Sinister 2Create your own comparison chart…,Original Screenplay,Horror,Live Action,Contemporary Fiction,United States,English,Paranormal Activity,"October 23rd, 2015 (Wide) by Paramount Pictures","December 15th, 2015 by Paramount Home Video","R for language and some horror violence.(Rating bulletin 2393, 9/30/2015)","Haunted House, Haunting, Supernatural, Found Footage, Demons, 1990s, 2000s, Time Travel, Exorcism, 3-D, 3-D - Post-production Conversion, Found footage horror","Blumhouse, Solana Films, Room 101, Paramount Pictures","$18,297,124","$59,662,250","$77,959,374","$869,914","$598,724","$1,468,638"
